Entry	Mass
Q9HCK1	265,618
Q9NPG8	39,787
Q9UFV3	14,889
Q69YI7	35,164
P56597	24,236
Q8NCF5	45,817
Q8WWR8	51,572
O00746	20,659
O75414	21,142
Q14978	73,603
Q86WI3	204,595
P78380	30,959
A6NL26	34,174
Q8NGN4	34,574
Q8WWZ8	60,022
Q9BZ23	62,681
Q9H0X9	98,616
Q9BXW6	108,470
Q06416	38,588
Q9UM07	74,079
Q9Y5E9	87,548
P39656	50,801
Q9Y5F1	86,770
Q96TA0	80,449
O00750	184,768
P0DN37	18,166
Q96IZ0	36,568
P18509	18,835
Q93086	47,205
Q9UQ80	43,787
Q9NR21	39,597
Q9BYG5	41,182
Q9BYE7	39,047
Q29RF7	150,830
O14813	29,653
P08567	40,125
Q00722	134,024
Q9NRX1	27,924
Q9ULN7	68,615
Q9UKJ0	25,542
P19174	148,532
Q8N3S3	88,757
Q9Y3A3	26,032
Q8NBT0	45,009
Q9UQK1	36,445
A8MTI9	41,188
P25787	25,899
Q12923	276,906
Q99952	50,482
Q96DZ7	22,433
Q9BVA1	49,953
O14894	20,823
Q9BQ87	56,688
Q5T9Z0	31,315
Q969E4	22,502
Q86TI0	133,084
Q7Z403	90,045
Q6UXY8	114,797
O43763	30,251
Q9UBN6	41,849
Q96NM4	51,604
Q13077	46,164
Q96A04	13,670
Q01534	35,012
A0A0B4J272	12,919
Q6PKC3	110,529
A0A0A6YYK4	12,595
O60701	55,024
D6RA61	59,671
Q3SXZ7	51,472
E5RIL1	28,385
P0DPA2	43,891
Q8IZU2	147,703
Q8TDU5	23,857
A8MXK1	22,377
Q6ZQQ6	333,185
Q9Y2I8	54,665
Q96DN2	99,915
Q9Y6W5	54,284
Q2NL98	18,348
O00401	54,827
Q9UIA9	123,907
P35968	151,527
P17948	150,769
Q96GT9	12,354
O95785	178,674
Q9Y484	39,868
Q969M3	27,989
Q96K80	46,052
P0C880	14,177
O60688	13,575
P13994	44,802
Q96M66	20,693
Q86UP3	393,730
P60852	70,049
Q70EK9	79,756
A0A0A6YYK6	12,578
Q9NQW5	55,777
Q9NZI6	54,627
Q9Y458	57,910
Q13769	78,508
Q8IYN2	13,616
Q10587	33,248
Q7L7X3	116,070
Q8NCL8	27,464
Q9BTW9	132,600
Q9HAI6	33,894
Q9Y2I9	102,743
O14717	44,597
Q9NR97	119,828
Q9Y6Q6	66,034
O94811	23,694
Q9Y2Y6	24,611
Q9UDY6	55,037
Q9P0U1	6,248
Q9BZJ3	26,584
A0PK05	29,891
Q15631	26,183
Q9BZW7	81,421
Q12815	83,857
Q8WUA8	37,807
Q9BZR9	61,489
Q8N972	74,652
Q9Y5V0	8,498
Q6P9G9	59,932
A0A589	12,856
Q8NBS9	47,629
P01737	12,377
Q8N2C9	18,019
Q9H1J5	38,849
P61086	22,407
P62837	16,735
Q7Z7E8	46,127
Q8NF64	96,537
Q96GJ1	56,476
Q8IYN6	17,877
Q9GZZ9	44,863
D6RBM5	20,302
Q92995	97,327
Q8IWF7	8,761
Q96RL1	79,727
Q8IX04	52,264
Q8TAS1	46,546
Q8IUB5	10,386
A8K0Z3	50,328
P98170	56,685
Q6PP77	52,052
Q9H267	70,585
P51811	50,902
Q8N1Y9	24,915
Q6ZRM9	21,770
P31629	269,053
Q9NXF8	35,140
Q9Y6X8	92,307
Q9UC07	65,761
P17031	61,282
Q9H7R0	72,863
Q9UBW7	154,911
Q9NRM2	52,788
P53007	34,013
A8MUA0	37,841
P07947	60,801
A8MPS7	34,466
Q8IXZ2	101,941
A8MWA4	34,697
Q8NHY6	98,705
O75290	74,531
A8MU10	10,262
Q6ZVL8	15,891
Q96QA6	13,577
P36508	61,831
P17041	31,029
A8MQ14	125,431
Q9NVE5	140,130
P40126	59,145
A0A0B4J275	12,500
P17480	89,406
O00488	15,199
A6NFI3	108,437
O60281	304,816
A6NNY8	49,630
Q8NFA0	181,656
A0A075B6N4	12,983
Q15819	16,363
Q16763	23,845
P49750	241,645
Q86U90	29,328
Q99592	58,354
Q569K4	50,407
A8MUZ8	34,765
Q9Y6Q3	71,209
Q9HCL3	63,463
P0CG32	45,160
Q8N141	62,578
P0C6A0	29,628
Q8N1W2	74,461
A0A539	12,890
Q70CQ2	404,233
P62068	42,442
O43914	12,179
Q14679	133,378
Q5BVD1	24,295
Q9BTX7	38,515
Q99614	33,526
P35503	60,338
Q8IWV7	200,211
O75379	16,397
Q9Y279	43,987
Q8NEX5	10,506
Q9H6Y2	42,070
Q9Y334	96,060
Q6UX68	75,014
P98155	96,098
Q9BUY5	63,106
Q9NX65	78,728
Q9H379	10,324
Q9BWQ6	35,151
O95218	37,404
A6NJL1	55,826
O43309	70,960
P17038	94,124
P17098	64,970
O00755	39,005
Q5CZA5	71,143
Q6NX49	81,742
Q06732	90,683
Q9P1W9	34,190
Q01860	38,571
Q4KWH8	189,223
Q96KN3	52,028
P35998	48,634
Q2L4Q9	58,410
Q96S44	28,160
Q8WV60	43,968
Q9BQ70	76,667
O43294	49,814
Q9NXF1	105,674
Q8IV04	49,712
C9J2P7	62,502
Q8WTP9	12,302
Q7L0L9	23,184
O75541	46,794
Q6V9R5	48,563
A0A0B4J2F0	6,313
Q9P215	69,444
P53816	17,937
Q9Y6A1	84,881
Q15166	39,607
P25786	29,556
P62333	44,173
Q9P2D8	295,326
Q5I0X7	17,296
Q86TM6	67,685
P59542	33,908
P59551	36,337
P59539	34,278
Q9BVX2	27,875
B4DZS4	34,563
Q9NUJ3	57,035
P13385	21,169
Q07654	8,641
Q8N1K5	73,452
A0A0A6YYJ7	12,676
A0A0B4J244	12,614
Q5TAX3	185,166
Q86TS7	6,040
Q13404	16,495
Q14166	74,404
Q06418	96,905
Q9NRH1	25,299
C9JJH3	59,886
Q2TAA8	76,773
P49459	17,315
Q9HBJ7	104,156
Q9Y385	35,199
P10074	77,054
A0A0A6YYK1	12,788
Q5VYS8	171,229
Q9NZI7	60,491
Q8IUB2	24,687
O95497	57,012
B2RUY7	24,570
Q8N8F6	30,632
A0A1B0GTU1	88,937
Q9NUE0	42,031
Q96M85	19,601
P37275	124,074
Q0VFX4	18,056
C9JLR9	73,197
Q9UI25	6,971
Q8NAQ8	14,168
Q6ZVU0	18,168
A6NGD5	55,729
Q15935	61,964
P51508	75,960
Q12901	62,081
Q8IWU4	40,755
Q03924	56,376
Q86XF7	26,763
Q9UJW8	79,111
Q6ZN06	71,721
Q96SF2	59,388
P49368	60,534
Q5T0J7	26,518
Q9UPU7	109,880
Q01664	38,726
P52655	41,514
O60347	85,626
Q86WV5	13,856
Q12893	38,197
A0A087X1G2	62,171
Q9H1E5	38,952
Q8NHX9	85,243
O43280	66,568
Q02223	20,165
P36941	46,709
Q13049	71,989
Q6ZUI0	31,230
Q8WV44	71,670
Q9BUZ4	53,543
Q9H8W5	64,359
Q96DX7	38,472
Q8IU80	90,000
O75663	31,444
P18887	69,498
O43543	31,956
Q02763	125,830
P12956	69,843
Q9Y3C4	19,661
Q9NRR2	33,817
P19075	26,044
Q96NA8	55,949
Q96PP4	31,778
Q16881	70,906
Q9BQ61	18,419
Q15672	20,954
A0A1B0GX31	12,827
Q15650	66,146
O15062	74,278
O75152	89,131
Q9C0D4	119,531
Q96H79	32,962
Q53FD0	51,658
Q8N2G6	26,955
Q8IZN3	53,388
Q6ZUT4	14,221
Q9NTW7	72,217
O95409	55,006
P10073	54,561
Q8IZ26	64,038
Q05481	137,217
Q8WWF5	46,958
Q96N22	75,059
Q96T25	68,448
Q8TAF7	66,214
Q96C28	43,088
Q8TA94	55,434
Q96EG3	58,078
Q7Z340	77,515
Q9P2Y4	76,877
Q5VIY5	60,573
P17027	73,059
A0A5A6	12,990
A8MUK1	59,683
Q9UPX0	147,089
P48995	91,212
O75351	49,302
Q6PCB0	46,804
O15213	68,071
Q5T750	26,238
P62760	22,142
Q01831	105,953
P52742	75,261
A0A0B4J264	13,297
P0C7H9	59,751
Q9Y5Z9	36,831
O00295	58,664
Q8WWY7	12,050
Q86Y07	58,141
Q14135	30,948
Q9BS86	40,142
Q8TCW7	45,530
Q16587	72,207
Q9BUG6	55,865
Q9BSG1	48,707
P15621	76,524
P51523	85,457
Q8TAU3	65,733
O94892	74,836
Q8IZ69	68,726
Q6IV72	87,721
Q9H582	149,565
P52737	62,784
Q5HYK9	70,161
O15535	45,954
Q6ZS92	18,106
Q504Y3	41,376
A8MT66	19,292
Q8N8Y5	22,806
Q96NS1	14,301
Q6ZSR6	22,955
Q96EF9	33,285
P15822	296,835
Q9UHU1	4,899
P45974	95,786
A6NN06	10,596
A0A0K0K1E9	12,787
P17643	60,724
O15391	41,347
Q5T124	57,373
A0A0A6YYK7	13,195
Q86WB7	50,270
Q6PID6	29,411
Q5TGU0	19,129
P0C7P4	30,815
A6NLP5	20,896
O95258	36,202
Q3SY77	59,547
P47985	29,668
P15692	27,042
P49765	21,602
Q9BV40	11,438
Q9GZL7	47,708
Q9Y487	98,082
A6NE52	180,307
P47992	12,517
Q96NG5	45,755
Q6ZNG1	83,124
Q9UJT0	52,932
Q8IUE0	20,814
Q6N021	223,811
Q14186	45,070
A0A087X0K7	12,963
Q9BZL1	8,547
P0DP72	81,629
Q7Z5H4	40,779
Q9C0B0	88,084
B1ANS9	123,631
P30291	71,597
A4UGR9	382,300
Q15061	74,891
Q5VIR6	94,405
Q5JTN6	34,312
O00534	86,489
Q8NDX2	64,991
Q8N7M2	77,942
Q9Y2X9	96,915
Q9P0T4	22,010
P20265	46,893
Q99959	97,415
Q9NZ81	15,385
Q9UHV8	16,119
Q96A00	16,693
Q03431	66,361
Q15678	135,261
Q16827	138,344
Q9BT49	34,414
P42765	41,924
Q86YJ6	54,116
P62380	20,887
Q6PEX7	23,280
A0A0K0K1D8	12,632
P56703	39,645
Q96S55	72,133
P17025	73,646
Q68CZ2	155,266
Q92526	57,821
Q8N1X5	16,487
O60765	69,237
Q6UXV3	16,883
Q8IUH5	72,640
Q9C0A1	274,176
Q86XD8	80,358
Q8TBC5	54,804
P17030	53,545
P51814	93,728
B1ATL7	31,890
P22102	107,767
P26045	103,990
Q9NQV7	103,376
P20062	47,535
Q9BV44	57,003
Q969E8	20,894
Q6SA08	37,454
Q70CQ1	79,198
Q8TBC4	51,852
Q6ZN19	93,148
Q9H707	46,198
Q8TC21	58,513
Q9H0C1	41,818
P17021	77,204
P24557	60,518
P05452	22,537
P23258	51,170
Q70CQ3	58,503
P46937	54,462
A8MVM7	73,452
O43167	78,282
Q15916	48,236
Q9BTK2	4,916
Q9Y2K1	82,016
Q5TFG8	24,665
Q96GY0	35,092
Q6ZTC4	22,100
Q5W150	15,095
Q5T200	196,635
Q96NJ6	57,662
Q6ZRX8	18,969
P0C7U3	41,895
Q6ZVH6	15,831
Q6ZTI0	12,888
Q96CS4	56,907
Q9UL59	70,992
Q9UET6	36,079
A0A0B4J263	12,540
A0A0A0MS05	12,386
A0A075B6W5	13,545
Q9Y6I9	34,189
Q9H313	49,051
O75317	42,858
Q8NEX6	10,340
O43314	140,407
Q8NFZ6	44,476
Q9HBT7	88,339
Q5BKZ1	65,654
O60290	131,654
P0CJ78	111,077
Q6P1L6	69,220
Q86T29	74,376
A1L453	35,356
Q9ULL5	211,044
Q9NV39	14,718
Q13162	30,540
P62937	18,012
Q16401	56,196
P20472	12,059
Q9UL46	27,402
Q6GMV3	15,805
Q96CE8	22,277
Q8WWU5	56,141
Q12870	20,816
A0A0A0MS04	12,588
P40818	127,523
D6RBQ6	59,627
Q9BX82	73,009
Q7Z4V0	91,836
P17014	81,202
Q96NG8	60,498
Q6UW63	58,043
O60828	30,472
Q9H2H8	18,155
P11498	129,634
Q08999	128,367
P35251	128,255
P40938	40,556
P0DJD0	196,662
Q6GYQ0	229,832
Q6WKZ4	137,167
O14924	156,357
O60673	352,776
Q07960	50,436
Q969G6	17,623
Q9H1D9	35,684
Q9H4K1	45,427
O75154	82,440
Q2KHR2	146,896
P48380	83,530
Q9NRY4	170,514
P17081	22,659
Q9UNE2	34,464
Q9Y285	57,564
Q96AE7	129,558
Q9BZV1	49,754
G2XKQ0	11,526
Q8IWU6	101,027
Q1AE95	42,940
Q9Y519	45,562
P59538	35,278
P59533	37,892
Q7Z422	16,997
A0A494BZU4	20,067
Q3SY00	62,381
P0DP42	25,027
A0PK00	40,246
Q9Y3Q8	41,026
Q9H061	21,527
P13693	19,595
Q9HCS4	62,631
P04155	9,150
A6NCN8	35,334
Q5JUR7	25,585
A0A1B0GX68	13,403
A0A0K0K1G8	13,045
P0DPF4	12,305
Q9NZ09	55,084
Q9GZX9	25,017
Q8WWM1	12,077
Q14119	56,931
Q9UBD3	12,567
P58557	19,298
Q8N859	51,563
Q9NZV7	61,164
Q9BR11	55,071
P52747	68,896
Q9HAH1	51,581
A0A1B0GUJ8	22,873
Q8N7P1	61,312
O95084	43,001
Q6MZM9	22,720
Q9UG56	46,672
Q96LW4	64,412
Q16557	47,945
Q969U7	29,396
P11686	21,053
Q52LD8	55,922
P62745	22,123
P46778	18,565
Q8N4V2	60,769
Q6P2S7	151,684
Q9BY64	60,906
Q8N0Z6	48,928
P10600	47,328
A0A0B4J265	12,172
A0A087WSZ9	12,582
P29597	133,650
Q96CN7	32,237
Q9UBY5	40,128
Q86UP9	25,769
Q5T3J3	84,568
O95983	32,844
P61626	16,537
Q13477	40,155
P20382	18,679
Q5U623	75,764
O95711	17,906
O60732	123,643
Q9NUK0	38,532
Q8NHW3	36,982
P28300	46,944
Q9NR34	70,911
P43365	34,836
P49335	39,427
Q9UPR0	125,866
P12273	16,572
Q15149	531,791
P79522	20,640
P60673	14,596
P07737	15,054
Q8WUY3	340,635
O95521	55,149
Q9Y2R2	91,705
H0Y7S4	44,302
P28827	163,682
Q5JS54	13,775
P11216	96,696
Q9UH65	68,998
Q92537	32,090
Q8WUH2	97,158
A0A0B4J266	12,352
A6NH52	24,111
Q8N446	37,065
O60384	11,997
Q96NB3	41,999
Q9BYN7	92,728
Q13526	18,243
Q6PEZ8	56,539
Q99569	131,868
Q8N2A8	28,273
Q96BK5	37,035
Q3B8N5	65,586
P35080	15,046
O43272	68,002
P04280	38,562
P10619	54,466
Q5VXH4	54,852
P26022	41,976
Q00888	47,113
Q16514	17,924
Q86TG1	28,835
A6NHL2	49,909
P10827	54,816
Q2VY69	69,019
Q86TJ5	60,582
Q9HCX3	75,047
Q8NEP9	73,084
A0A087X0M5	13,028
O60508	65,521
A6NEV1	28,155
Q9H853	27,551
Q8NA77	18,469
A0A0K0K1C4	12,838
Q9BZF9	162,505
Q15695	57,643
D6RCP7	59,658
Q9P2H5	113,405
A0A0B4J245	12,865
Q9Y2X8	16,649
Q6IBS0	39,548
Q9Y210	106,326
A0A1B0GX51	12,715
Q8N3L3	76,519
D6R9N7	59,657
Q9NYZ1	23,576
Q8N841	96,401
O95619	26,499
P67809	35,924
Q1RN00	22,217
Q9H6S0	160,248
Q9H6B1	42,296
A8MZ25	18,125
Q9HBT8	60,175
Q5W0Z9	42,278
Q96DA0	22,739
Q05996	82,357
Q03936	68,487
P17036	50,916
Q86VK4	52,113
P49910	55,771
Q9H8G1	66,319
Q5T619	62,341
Q15697	46,455
Q8N1G0	129,529
P52741	48,480
Q9Y462	86,245
A2RRD8	59,326
Q9NQX6	53,739
Q96JF6	93,907
Q6ZMS4	62,084
P49221	77,145
P56192	101,116
P56279	13,460
Q03167	93,499
Q9UL17	58,328
C9J3V5	16,880
P30536	18,828
Q8N584	65,870
A0A0B4J276	12,388
Q86VQ3	60,404
O14604	5,013
Q7Z3V4	123,098
Q8IYT8	112,694
Q9H4Z2	144,893
Q6ZN55	98,900
Q8IVC4	48,272
Q86UD4	61,725
Q9NXT0	46,413
Q9C0C9	141,293
Q6H3X3	37,106
Q14694	87,134
P19224	60,751
Q5SRN2	61,626
O94966	145,651
Q15836	11,309
Q9NRW7	65,077
Q9UBQ0	20,506
Q7Z3J2	109,563
Q9P253	110,186
Q05940	55,713
Q5GH76	71,501
P54219	56,257
O15537	25,592
Q6ICG8	31,909
Q8IWB7	46,324
O43895	75,625
Q9UBH6	81,535
Q9BS34	44,603
Q5VV52	35,810
Q9UK33	18,756
Q9UKF7	38,388
Q6DJT9	55,909
P09086	51,209
Q8IY26	32,194
Q6ZSY5	82,798
P58294	11,715
P08575	147,486
E5RG02	19,341
Q15008	45,531
Q9UQ74	47,772
Q9BVG9	56,253
Q8WXF1	58,744
Q4LDE5	390,170
P40227	58,024
Q96A56	27,366
Q14DG7	119,477
Q8TBB0	25,691
H3BTG2	14,053
Q8IUE1	26,675
Q9BUF5	49,857
Q6I9Y2	23,743
Q9HA65	72,670
Q9UKZ4	305,011
Q9Y5L4	10,500
Q86UD7	28,839
Q5VZ19	40,941
O60522	236,517
O60343	146,563
O14787	101,388
Q9UL33	16,146
A8MYB1	35,763
Q8NE00	55,679
Q9NP99	26,387
Q9NYK1	120,922
O14763	47,878
Q6PI78	25,498
Q8N4H5	6,035
Q6UXN7	17,700
Q6P5X7	32,983
A0PJX2	23,912
Q86W33	41,053
Q9BSE2	43,520
O14545	64,841
Q99727	25,503
Q8TE23	95,183
Q99598	33,112
Q63HK5	118,566
A0A597	12,550
Q92797	141,148
P36897	55,960
Q32P41	58,246
A0A0K0K1B3	12,225
P19971	49,955
Q2T9J0	59,309
A0A5B0	12,880
Q8TF42	72,696
Q6UWF5	12,886
Q6ZS46	22,150
Q6ZUG5	66,039
Q9H354	14,747
Q96DT7	94,894
Q96BR9	50,155
E7ETH6	45,541
Q6P3V2	87,974
Q9P243	139,034
P08048	90,505
O95049	101,397
Q8N6M9	16,477
Q15937	55,350
P0C7X2	30,575
Q9UDV7	74,295
Q969W8	49,219
P21506	66,455
Q8WTR7	100,182
Q9H091	81,860
Q96HR3	20,277
Q5SR56	54,545
Q8IWA4	84,160
Q9NU22	632,820
Q8NGK4	35,231
Q86VF5	38,730
Q3SYC2	38,196
Q9Y4U1	31,728
O14733	47,485
Q7Z3U7	190,359
P28482	41,390
Q9NXC5	98,584
Q8WV92	29,314
Q13164	88,386
Q9ULC0	27,452
Q9BTC8	67,504
Q5SSG8	54,228
Q6W4X9	257,051
Q6P1R3	61,319
Q8NCE2	72,203
O15457	104,756
Q9BTK6	27,716
Q9Y5G9	103,968
Q4VC12	51,289
A6NES4	189,561
Q9HCI7	62,541
Q6NTE8	37,743
A6NGR9	77,186
Q8NHP6	59,746
Q49AM1	44,414
O15091	67,315
B2RBV5	13,369
Q8TDS7	36,118
Q15390	37,000
Q8WXA2	14,271
P12829	21,565
Q96CM4	23,943
Q8NGX6	37,486
Q6N063	38,996
Q9BXP8	198,539
P43088	40,055
Q86YW0	70,411
Q8NBV4	29,448
Q8IV08	54,705
P80108	92,336
Q7Z6L0	34,945
Q8TCU6	186,203
Q8WUA4	100,680
Q9BZA5	14,632
Q9H0E7	81,185
Q8N427	67,270
Q5VV11	10,769
P62256	20,655
A0A0B4J280	11,556
P62328	5,053
O14933	17,769
Q08ER8	68,404
Q5MCW4	79,583
Q96NL3	67,492
A0A0A0MS01	13,482
Q16222	58,769
Q9HAC8	25,938
A0A087WT02	12,289
Q8NA23	40,840
Q9HC57	23,977
Q5THJ4	491,916
Q6RFH5	42,441
Q6ZMY6	52,621
Q8IV35	79,295
Q9UK41	25,425
Q9BTA9	70,724
Q9Y2W2	69,998
Q9NQH7	57,034
Q06250	10,039
Q8NBF4	16,182
P25311	34,259
Q6ZR03	31,336
A8MWP4	24,535
Q96JP5	63,445
Q9NYG2	34,170
Q9P1D8	6,607
P0CG00	56,244
Q9ULT6	100,574
P17023	52,449
P17019	64,779
Q8N3J9	30,284
P16415	70,270
Q7Z2T5	81,747
A0A0A6YYD4	13,967
Q9Y4R7	87,414
Q9BRA2	13,941
Q9UHD9	65,696
P43403	69,872
Q9Y2G7	61,558
Q68DK2	284,576
Q9P1C3	5,407
Q9NS37	37,134
Q02386	78,242
Q9BRI3	35,178
Q86V71	78,152
P51786	58,291
Q96LW9	47,293
Q9H832	38,210
A0A0A6YYC5	12,931
Q9UPU5	294,365
P04818	35,716
O75385	112,631
Q9BY14	26,667
P13051	34,645
P49638	31,750
A6NCW7	59,636
Q9HAW7	59,819
Q9Y3C8	19,458
P55089	13,458
Q8N5M4	20,013
O00322	28,879
Q9HD64	9,078
P46094	38,508
Q0P140	8,416
Q5BJH7	34,435
Q0VG73	10,763
Q9GZM5	38,248
Q96PM9	40,454
O95159	34,114
P62699	13,842
A1L4Q6	18,020
Q8IYB0	21,182
Q8TCF1	30,787
Q9H4T2	40,792
Q96RE9	68,743
Q5JPB2	177,949
Q5TEJ8	72,049
Q9Y6M0	34,884
Q8IWB6	167,901
Q8TDR4	23,863
Q9H3H9	25,850
Q15185	18,697
Q6IPX3	22,298
P00734	70,037
Q9BRU2	12,324
Q9H6P5	44,455
Q15813	59,346
Q13889	34,378
Q6IPX1	62,187
Q96JJ7	51,872
O95759	130,835
A0A075B6S0	1,791
A0A0C4DH27	13,335
Q96HH4	33,611
Q9P0S9	11,565
Q0VDI3	24,217
P61165	9,079
P09493	32,709
A8MWL7	12,177
Q5T6R2	15,541
Q9NV29	14,386
O00300	46,026
P41732	27,574
P35443	105,869
Q9Y5U2	34,326
Q8NG11	30,691
Q9NUW8	68,420
A0A0B4J1U6	12,608
F5GYI3	40,592
Q9H9J4	145,392
A0A0B4J262	12,690
Q9NRR5	63,853
Q53HI1	30,373
Q9C0H2	57,545
P16662	60,721
Q8NBP0	96,813
A0JNW5	164,199
A8MYJ7	60,903
Q92623	24,379
O60763	107,895
P58304	39,411
Q99986	45,476
Q8TF30	90,924
Q9H977	35,891
Q8N1B4	82,221
Q9GZT5	46,444
Q9P202	96,558
O75191	58,382
Q8N2B8	19,079
Q75L30	13,422
Q5VSD8	8,201
Q8N9P0	25,159
Q9UGR2	109,858
Q8TCH9	14,227
Q9H6R6	47,663
Q8N0V1	14,971
Q3KNS6	50,142
Q9BXU0	14,107
Q71U36	50,136
Q9BTF0	56,433
Q9BZK7	55,595
Q3MII6	76,327
Q5QJ74	48,195
Q6NXT6	64,260
Q9HCD6	219,650
O75865	17,605
Q9H0I9	67,877
Q9UPQ4	56,540
Q13595	32,689
Q8IYX1	39,221
Q9NW97	27,759
P12270	267,293
Q9C030	56,400
A0A0B4J234	12,502
Q96PQ6	67,959
Q8N988	48,627
Q06730	94,384
Q96MR9	91,121
Q9Y6M5	55,300
A0A087WT01	12,043
Q96ET8	31,105
Q9BSL1	45,338
Q96LJ8	30,811
Q8WVY7	36,805
D6R901	59,659
P63129	17,139
Q6P4I2	41,685
Q9UID3	86,042
Q9UNX4	106,099
Q6RSH7	15,781
Q69YN4	202,025
Q5GH73	71,638
Q6UXR6	19,530
O60293	226,356
Q8N966	29,100
A6NDX4	13,671
Q12836	59,400
Q03938	69,058
Q15649	17,607
Q9Y3S2	36,201
Q147U1	60,552
Q86YE8	78,181
Q00169	31,806
Q8TF01	92,577
Q7Z5L7	68,976
Q96BW5	39,018
P0DPI4	290
P41226	111,694
P61960	9,118
Q5T6F2	117,116
A0A0J9YWL9	109,806
Q8TEU8	63,941
Q96NZ8	58,798
Q8N0Z9	59,217
Q8NEZ3	151,581
Q9HAD4	51,728
Q96KV7	187,437
Q9BYP7	198,416
P17861	28,695
P16989	40,090
Q6PEW1	45,369
A4D1E1	152,573
Q9UKY1	98,098
Q68EA5	64,428
P17020	76,472
A0A0J9YXY3	12,525
Q15029	109,436
Q8N2K1	28,898
O14907	13,735
Q9BXU3	45,583
P68543	29,278
Q9H7D7	72,124
Q96S15	88,207
Q9H269	94,694
Q15906	40,594
Q8TAF3	76,210
P57081	45,490
Q96FK6	43,215
Q12768	134,286
Q9HAV4	136,311
Q6VEQ5	50,312
Q96AX1	67,611
Q9BQB6	18,235
Q8N0U8	19,836
P38435	87,561
Q9H6R7	79,136
Q6AWC2	133,891
Q6GPH4	34,626
Q96PE6	54,498
Q08AG5	76,934
Q9UGU0	211,771
P07437	49,671
A0A1B0GUV7	13,937
Q15170	18,641
Q96M29	56,294
A6NER0	62,185
Q9H3N1	31,791
Q6ZMR5	47,254
Q9Y320	34,038
Q68CL5	33,318
O75204	25,842
Q9UKU6	117,000
Q9H0V1	79,755
Q8WUU8	26,287
A6NFC5	23,360
P11388	174,385
Q13472	112,372
Q9NUH8	12,078
P41273	26,625
Q9NY65	50,094
Q14656	29,148
P48788	21,339
Q5JU69	35,714
Q14142	49,773
Q5T215	20,566
Q9HCJ0	175,964
P19438	50,495
Q9UPQ9	194,002
Q8TDI7	102,610
A2RUT3	17,572
Q7Z4N2	182,178
Q12792	40,283
Q14139	122,561
Q8IZH2	194,107
Q9H7M6	110,138
O14628	72,332
Q71RG6	21,376
Q66K41	44,149
Q9H5U6	59,010
Q5T742	14,441
Q07157	195,459
A0A0U1RRA0	6,929
P58317	44,694
Q0IIN9	22,478
Q8NEM1	61,798
Q6PML9	63,515
Q9UJU3	105,842
Q9UL58	60,034
Q96SQ5	65,622
Q6ZRF7	15,513
Q17R98	119,165
A8K554	15,437
P11908	34,769
Q16378	15,097
P01270	12,861
P18433	90,719
Q9Y2Y8	25,406
Q9NZH5	22,302
Q96B86	49,361
Q8NFH8	71,534
Q7Z3J3	197,289
Q13017	172,460
O75678	42,077
P78509	388,388
O75093	167,926
Q5JPH6	58,689
P22310	60,025
P02766	15,887
Q8N2C7	363,390
Q49AM3	57,105
Q5T4T6	93,599
P53804	229,869
P49591	58,777
Q9UIW0	30,874
Q9HBL0	185,701
Q9NWX6	34,831
P0DPH8	49,960
Q8N3T6	121,787
P04216	17,935
O60907	62,496
Q9NQB0	67,919
Q9UHQ7	12,749
P04053	58,536
Q9NVG8	46,554
Q9Y275	31,223
Q9P0N5	16,487
Q66K14	140,525
Q15814	39,248
O15405	63,342
Q9BW30	18,985
Q9UPN9	122,533
P07996	129,383
Q96QT4	212,697
Q9HCX4	99,562
Q5EBM4	19,729
P60891	34,834
Q86YD1	46,869
P23469	80,642
Q6PGN9	38,796
Q8N2H4	17,615
P57738	11,341
P48307	26,934
P0CW00	35,147
Q86TN4	27,742
Q9UJ04	45,126
Q9HBA0	98,281
A0A0B4J237	12,429
P40222	61,891
Q8N4P2	76,099
Q6QN14	44,690
Q05086	100,688
Q969T4	22,913
Q7Z6J8	43,657
P63279	18,007
Q6ZU65	146,089
Q9UPW8	193,014
P47989	146,424
P0C1S8	62,925
A4D1P6	83,344
C4AMC7	49,995
A5D8V6	38,659
P78423	42,203
Q6ZS52	17,352
Q9Y2T7	38,518
Q96KM6	97,264
A8MUU9	55,306
A8K0R7	87,484
P17026	25,915
Q15326	70,963
Q96LX8	48,076
O43247	30,725
Q6SJ96	41,524
Q5H9L2	23,307
Q86SX3	54,231
Q9BXT4	132,024
Q6P1N9	33,602
Q8NAT2	109,737
Q969P6	69,872
Q68D42	25,806
B9A6J9	62,187
Q92956	30,392
Q9Y2C9	91,880
O75509	71,845
Q9UI30	14,199
Q8N9X5	15,361
Q8IWZ5	82,745
Q17RH7	24,139
Q8NFQ8	51,263
Q6P7N7	28,468
Q04726	83,417
Q9Y4K3	59,573
A6NDV4	51,941
Q7RTX1	93,074
Q9NUQ3	60,586
Q70EL2	91,733
O75643	244,508
Q9Y6I4	58,897
A0A577	12,859
P30530	98,337
O60294	75,602
Q9BWV7	67,336
Q1A5X7	18,091
P18206	123,799
Q8IWA0	94,499
Q8N5D0	75,920
Q8N3P4	161,754
Q8N8G2	33,426
Q499Z4	50,224
Q8IYI8	69,106
Q9P217	130,634
Q32M78	73,956
Q9BR84	62,318
Q9UPT9	59,961
A0A0B4J271	13,173
Q5XG85	10,725
Q93009	128,302
Q96P53	45,154
P42768	52,913
Q8NEZ2	44,314
A8MTW9	8,750
A4D1N5	16,741
Q8N3Z6	63,052
